file_x,file_y,label,distance
Paul_Burrell_0001.jpg,Paul_Burrell_0005.jpg,Y,0.17908
Paul_Burrell_0001.jpg,Paul_Burrell_0007.jpg,Y,0.40711
Paul_Burrell_0001.jpg,Paul_Burrell_0008.jpg,Y,0.19827
Paul_Burrell_0001.jpg,Paul_Burrell_0009.jpg,Y,0.55095
Paul_Burrell_0001.jpg,Paul_Burrell_0010.jpg,Y,0.14037
Paul_Burrell_0001.jpg,Paul_Burrell_0011.jpg,Y,0.37439
Paul_Burrell_0002.jpg,Paul_Burrell_0003.jpg,Y,0.30405
Paul_Burrell_0002.jpg,Paul_Burrell_0004.jpg,Y,0.25979
Paul_Burrell_0002.jpg,Paul_Burrell_0005.jpg,Y,0.33233
Paul_Burrell_0002.jpg,Paul_Burrell_0007.jpg,Y,0.29363
Paul_Burrell_0002.jpg,Paul_Burrell_0008.jpg,Y,0.25392
Paul_Burrell_0002.jpg,Paul_Burrell_0009.jpg,Y,0.40088
Paul_Burrell_0002.jpg,Paul_Burrell_0010.jpg,Y,0.23952
Paul_Burrell_0002.jpg,Paul_Burrell_0011.jpg,Y,0.41026
Paul_Burrell_0003.jpg,Paul_Burrell_0004.jpg,Y,0.31984
Paul_Burrell_0003.jpg,Paul_Burrell_0005.jpg,Y,0.35909
Paul_Burrell_0003.jpg,Paul_Burrell_0007.jpg,Y,0.38402
Paul_Burrell_0003.jpg,Paul_Burrell_0008.jpg,Y,0.32927
Paul_Burrell_0003.jpg,Paul_Burrell_0009.jpg,Y,0.54222
Paul_Burrell_0003.jpg,Paul_Burrell_0010.jpg,Y,0.28131
Paul_Burrell_0003.jpg,Paul_Burrell_0011.jpg,Y,0.51649
Paul_Burrell_0004.jpg,Paul_Burrell_0005.jpg,Y,0.20071
Paul_Burrell_0004.jpg,Paul_Burrell_0007.jpg,Y,0.4226
Paul_Burrell_0004.jpg,Paul_Burrell_0008.jpg,Y,0.20593
Paul_Burrell_0004.jpg,Paul_Burrell_0009.jpg,Y,0.55582
Paul_Burrell_0004.jpg,Paul_Burrell_0010.jpg,Y,0.15257
Paul_Burrell_0004.jpg,Paul_Burrell_0011.jpg,Y,0.40064
Paul_Burrell_0005.jpg,Paul_Burrell_0007.jpg,Y,0.53872
Paul_Burrell_0005.jpg,Paul_Burrell_0008.jpg,Y,0.2663
Paul_Burrell_0005.jpg,Paul_Burrell_0009.jpg,Y,0.64757
Paul_Burrell_0005.jpg,Paul_Burrell_0010.jpg,Y,0.2211
Paul_Burrell_0005.jpg,Paul_Burrell_0011.jpg,Y,0.47417
Paul_Burrell_0007.jpg,Paul_Burrell_0008.jpg,Y,0.38371
Paul_Burrell_0007.jpg,Paul_Burrell_0009.jpg,Y,0.19552
Paul_Burrell_0007.jpg,Paul_Burrell_0010.jpg,Y,0.39854
Paul_Burrell_0007.jpg,Paul_Burrell_0011.jpg,Y,0.50542
Paul_Burrell_0008.jpg,Paul_Burrell_0009.jpg,Y,0.50874
Paul_Burrell_0008.jpg,Paul_Burrell_0010.jpg,Y,0.13752
Paul_Burrell_0008.jpg,Paul_Burrell_0011.jpg,Y,0.36171
Paul_Burrell_0009.jpg,Paul_Burrell_0010.jpg,Y,0.5662
Paul_Burrell_0009.jpg,Paul_Burrell_0011.jpg,Y,0.44638
Paul_Burrell_0010.jpg,Paul_Burrell_0011.jpg,Y,0.42407
Ari_Fleischer_0001.jpg,Ari_Fleischer_0002.jpg,Y,0.67875
Ari_Fleischer_0001.jpg,Ari_Fleischer_0003.jpg,Y,0.7522
Ari_Fleischer_0001.jpg,Ari_Fleischer_0005.jpg,Y,0.60125
Ari_Fleischer_0001.jpg,Ari_Fleischer_0006.jpg,Y,0.63574
Ari_Fleischer_0001.jpg,Ari_Fleischer_0008.jpg,Y,0.72382
Ari_Fleischer_0001.jpg,Ari_Fleischer_0009.jpg,Y,0.74621
Ari_Fleischer_0001.jpg,Ari_Fleischer_0011.jpg,Y,0.643
Ari_Fleischer_0001.jpg,Ari_Fleischer_0012.jpg,Y,0.54504
Ari_Fleischer_0001.jpg,Ari_Fleischer_0013.jpg,Y,0.65763
Ari_Fleischer_0002.jpg,Ari_Fleischer_0003.jpg,Y,0.25361
Ari_Fleischer_0002.jpg,Ari_Fleischer_0005.jpg,Y,0.48689
Ari_Fleischer_0002.jpg,Ari_Fleischer_0006.jpg,Y,0.32164
Ari_Fleischer_0002.jpg,Ari_Fleischer_0008.jpg,Y,0.21092
Ari_Fleischer_0002.jpg,Ari_Fleischer_0009.jpg,Y,0.43968
Ari_Fleischer_0002.jpg,Ari_Fleischer_0011.jpg,Y,0.29327
Ari_Fleischer_0002.jpg,Ari_Fleischer_0012.jpg,Y,0.40625
Ari_Fleischer_0002.jpg,Ari_Fleischer_0013.jpg,Y,0.44692
Ari_Fleischer_0003.jpg,Ari_Fleischer_0005.jpg,Y,0.39949
Ari_Fleischer_0003.jpg,Ari_Fleischer_0006.jpg,Y,0.4107
Ari_Fleischer_0003.jpg,Ari_Fleischer_0008.jpg,Y,0.3153
Ari_Fleischer_0003.jpg,Ari_Fleischer_0009.jpg,Y,0.32978
Ari_Fleischer_0003.jpg,Ari_Fleischer_0011.jpg,Y,0.43959
Ari_Fleischer_0003.jpg,Ari_Fleischer_0012.jpg,Y,0.39987
Ari_Fleischer_0003.jpg,Ari_Fleischer_0013.jpg,Y,0.41034
Ari_Fleischer_0005.jpg,Ari_Fleischer_0006.jpg,Y,0.39791
Ari_Fleischer_0005.jpg,Ari_Fleischer_0008.jpg,Y,0.42522
Ari_Fleischer_0005.jpg,Ari_Fleischer_0009.jpg,Y,0.47493
Ari_Fleischer_0005.jpg,Ari_Fleischer_0011.jpg,Y,0.44144
Ari_Fleischer_0005.jpg,Ari_Fleischer_0012.jpg,Y,0.29535
Ari_Fleischer_0005.jpg,Ari_Fleischer_0013.jpg,Y,0.33942
Ari_Fleischer_0006.jpg,Ari_Fleischer_0008.jpg,Y,0.37183
Ari_Fleischer_0006.jpg,Ari_Fleischer_0009.jpg,Y,0.39407
Ari_Fleischer_0006.jpg,Ari_Fleischer_0011.jpg,Y,0.06423
Ari_Fleischer_0006.jpg,Ari_Fleischer_0012.jpg,Y,0.38499
Ari_Fleischer_0006.jpg,Ari_Fleischer_0013.jpg,Y,0.4466
Ari_Fleischer_0008.jpg,Ari_Fleischer_0009.jpg,Y,0.47026
Ari_Fleischer_0008.jpg,Ari_Fleischer_0011.jpg,Y,0.32158
Ari_Fleischer_0008.jpg,Ari_Fleischer_0012.jpg,Y,0.40829
Ari_Fleischer_0008.jpg,Ari_Fleischer_0013.jpg,Y,0.39813
Ari_Fleischer_0009.jpg,Ari_Fleischer_0011.jpg,Y,0.42476
Ari_Fleischer_0009.jpg,Ari_Fleischer_0012.jpg,Y,0.47389
Ari_Fleischer_0009.jpg,Ari_Fleischer_0013.jpg,Y,0.46524
Ari_Fleischer_0011.jpg,Ari_Fleischer_0012.jpg,Y,0.44107
Ari_Fleischer_0011.jpg,Ari_Fleischer_0013.jpg,Y,0.45845
Ari_Fleischer_0012.jpg,Ari_Fleischer_0013.jpg,Y,0.31319
John_Allen_Muhammad_0001.jpg,John_Allen_Muhammad_0002.jpg,Y,0.31484
John_Allen_Muhammad_0001.jpg,John_Allen_Muhammad_0004.jpg,Y,0.37852
John_Allen_Muhammad_0001.jpg,John_Allen_Muhammad_0005.jpg,Y,0.40739
John_Allen_Muhammad_0001.jpg,John_Allen_Muhammad_0006.jpg,Y,0.27037
John_Allen_Muhammad_0001.jpg,John_Allen_Muhammad_0007.jpg,Y,0.40307
John_Allen_Muhammad_0001.jpg,John_Allen_Muhammad_0008.jpg,Y,0.37519
John_Allen_Muhammad_0001.jpg,John_Allen_Muhammad_0009.jpg,Y,0.43471
John_Allen_Muhammad_0001.jpg,John_Allen_Muhammad_0010.jpg,Y,1.10895
John_Allen_Muhammad_0001.jpg,John_Allen_Muhammad_0011.jpg,Y,0.94854
John_Allen_Muhammad_0002.jpg,John_Allen_Muhammad_0004.jpg,Y,0.41291
John_Allen_Muhammad_0002.jpg,John_Allen_Muhammad_0005.jpg,Y,0.53745
John_Allen_Muhammad_0002.jpg,John_Allen_Muhammad_0006.jpg,Y,0.48442
John_Allen_Muhammad_0002.jpg,John_Allen_Muhammad_0007.jpg,Y,0.50735
John_Allen_Muhammad_0002.jpg,John_Allen_Muhammad_0008.jpg,Y,0.62943
John_Allen_Muhammad_0002.jpg,John_Allen_Muhammad_0009.jpg,Y,0.44193
John_Allen_Muhammad_0002.jpg,John_Allen_Muhammad_0010.jpg,Y,1.04422
John_Allen_Muhammad_0002.jpg,John_Allen_Muhammad_0011.jpg,Y,0.91345
John_Allen_Muhammad_0004.jpg,John_Allen_Muhammad_0005.jpg,Y,0.34835
John_Allen_Muhammad_0004.jpg,John_Allen_Muhammad_0006.jpg,Y,0.34925
John_Allen_Muhammad_0004.jpg,John_Allen_Muhammad_0007.jpg,Y,0.26781
John_Allen_Muhammad_0004.jpg,John_Allen_Muhammad_0008.jpg,Y,0.43069
John_Allen_Muhammad_0004.jpg,John_Allen_Muhammad_0009.jpg,Y,0.27269
John_Allen_Muhammad_0004.jpg,John_Allen_Muhammad_0010.jpg,Y,1.01373
John_Allen_Muhammad_0004.jpg,John_Allen_Muhammad_0011.jpg,Y,0.92107
John_Allen_Muhammad_0005.jpg,John_Allen_Muhammad_0006.jpg,Y,0.39135
John_Allen_Muhammad_0005.jpg,John_Allen_Muhammad_0007.jpg,Y,0.32178
John_Allen_Muhammad_0005.jpg,John_Allen_Muhammad_0008.jpg,Y,0.23233
John_Allen_Muhammad_0005.jpg,John_Allen_Muhammad_0009.jpg,Y,0.43108
John_Allen_Muhammad_0005.jpg,John_Allen_Muhammad_0010.jpg,Y,1.09885
John_Allen_Muhammad_0005.jpg,John_Allen_Muhammad_0011.jpg,Y,1.01664
John_Allen_Muhammad_0006.jpg,John_Allen_Muhammad_0007.jpg,Y,0.30896
John_Allen_Muhammad_0006.jpg,John_Allen_Muhammad_0008.jpg,Y,0.35372
John_Allen_Muhammad_0006.jpg,John_Allen_Muhammad_0009.jpg,Y,0.45517
John_Allen_Muhammad_0006.jpg,John_Allen_Muhammad_0010.jpg,Y,1.09696
John_Allen_Muhammad_0006.jpg,John_Allen_Muhammad_0011.jpg,Y,1.00214
John_Allen_Muhammad_0007.jpg,John_Allen_Muhammad_0008.jpg,Y,0.30497
John_Allen_Muhammad_0007.jpg,John_Allen_Muhammad_0009.jpg,Y,0.25867
John_Allen_Muhammad_0007.jpg,John_Allen_Muhammad_0010.jpg,Y,1.0395
John_Allen_Muhammad_0007.jpg,John_Allen_Muhammad_0011.jpg,Y,0.99365
John_Allen_Muhammad_0008.jpg,John_Allen_Muhammad_0009.jpg,Y,0.33807
John_Allen_Muhammad_0008.jpg,John_Allen_Muhammad_0010.jpg,Y,1.10282
John_Allen_Muhammad_0008.jpg,John_Allen_Muhammad_0011.jpg,Y,1.05743
John_Allen_Muhammad_0009.jpg,John_Allen_Muhammad_0010.jpg,Y,1.09171
John_Allen_Muhammad_0009.jpg,John_Allen_Muhammad_0011.jpg,Y,1.01773
John_Allen_Muhammad_0010.jpg,John_Allen_Muhammad_0011.jpg,Y,0.59169
Tiger_Woods_0002.jpg,Tiger_Woods_0003.jpg,Y,0.16866
Tiger_Woods_0002.jpg,Tiger_Woods_0006.jpg,Y,0.55868
Tiger_Woods_0002.jpg,Tiger_Woods_0007.jpg,Y,0.35085
Tiger_Woods_0002.jpg,Tiger_Woods_0009.jpg,Y,0.31964
Tiger_Woods_0002.jpg,Tiger_Woods_0010.jpg,Y,0.26873
Tiger_Woods_0002.jpg,Tiger_Woods_0011.jpg,Y,0.38307
Tiger_Woods_0002.jpg,Tiger_Woods_0016.jpg,Y,0.38934
Tiger_Woods_0002.jpg,Tiger_Woods_0019.jpg,Y,0.41923
Tiger_Woods_0002.jpg,Tiger_Woods_0022.jpg,Y,0.55011
Tiger_Woods_0003.jpg,Tiger_Woods_0006.jpg,Y,0.49698
Tiger_Woods_0003.jpg,Tiger_Woods_0007.jpg,Y,0.37347
Tiger_Woods_0003.jpg,Tiger_Woods_0009.jpg,Y,0.30796
Tiger_Woods_0003.jpg,Tiger_Woods_0010.jpg,Y,0.2852
Tiger_Woods_0003.jpg,Tiger_Woods_0011.jpg,Y,0.34263
Tiger_Woods_0003.jpg,Tiger_Woods_0016.jpg,Y,0.37496
Tiger_Woods_0003.jpg,Tiger_Woods_0019.jpg,Y,0.4263
Tiger_Woods_0003.jpg,Tiger_Woods_0022.jpg,Y,0.59819
Tiger_Woods_0006.jpg,Tiger_Woods_0007.jpg,Y,0.56998
Tiger_Woods_0006.jpg,Tiger_Woods_0009.jpg,Y,0.4164
Tiger_Woods_0006.jpg,Tiger_Woods_0010.jpg,Y,0.5148
Tiger_Woods_0006.jpg,Tiger_Woods_0011.jpg,Y,0.43746
Tiger_Woods_0006.jpg,Tiger_Woods_0016.jpg,Y,0.56977
Tiger_Woods_0006.jpg,Tiger_Woods_0019.jpg,Y,0.47005
Tiger_Woods_0006.jpg,Tiger_Woods_0022.jpg,Y,0.65546
Tiger_Woods_0007.jpg,Tiger_Woods_0009.jpg,Y,0.42865
Tiger_Woods_0007.jpg,Tiger_Woods_0010.jpg,Y,0.35576
Tiger_Woods_0007.jpg,Tiger_Woods_0011.jpg,Y,0.32581
Tiger_Woods_0007.jpg,Tiger_Woods_0016.jpg,Y,0.4234
Tiger_Woods_0007.jpg,Tiger_Woods_0019.jpg,Y,0.4537
Tiger_Woods_0007.jpg,Tiger_Woods_0022.jpg,Y,0.56039
Tiger_Woods_0009.jpg,Tiger_Woods_0010.jpg,Y,0.28672
Tiger_Woods_0009.jpg,Tiger_Woods_0011.jpg,Y,0.34312
Tiger_Woods_0009.jpg,Tiger_Woods_0016.jpg,Y,0.36214
Tiger_Woods_0009.jpg,Tiger_Woods_0019.jpg,Y,0.33974
Tiger_Woods_0009.jpg,Tiger_Woods_0022.jpg,Y,0.62037
Tiger_Woods_0010.jpg,Tiger_Woods_0011.jpg,Y,0.41378
Tiger_Woods_0010.jpg,Tiger_Woods_0016.jpg,Y,0.36485
Tiger_Woods_0010.jpg,Tiger_Woods_0019.jpg,Y,0.46598
Tiger_Woods_0010.jpg,Tiger_Woods_0022.jpg,Y,0.60074
Tiger_Woods_0011.jpg,Tiger_Woods_0016.jpg,Y,0.39959
Tiger_Woods_0011.jpg,Tiger_Woods_0019.jpg,Y,0.38031
Tiger_Woods_0011.jpg,Tiger_Woods_0022.jpg,Y,0.60776
Tiger_Woods_0016.jpg,Tiger_Woods_0019.jpg,Y,0.34203
Tiger_Woods_0016.jpg,Tiger_Woods_0022.jpg,Y,0.65472
Tiger_Woods_0019.jpg,Tiger_Woods_0022.jpg,Y,0.63274
Sergey_Lavrov_0001.jpg,Sergey_Lavrov_0002.jpg,Y,0.56616
Sergey_Lavrov_0001.jpg,Sergey_Lavrov_0003.jpg,Y,0.37893
Sergey_Lavrov_0001.jpg,Sergey_Lavrov_0004.jpg,Y,0.36167
Sergey_Lavrov_0001.jpg,Sergey_Lavrov_0005.jpg,Y,0.29571
Sergey_Lavrov_0001.jpg,Sergey_Lavrov_0006.jpg,Y,0.49585
Sergey_Lavrov_0001.jpg,Sergey_Lavrov_0007.jpg,Y,0.3845
Sergey_Lavrov_0001.jpg,Sergey_Lavrov_0009.jpg,Y,0.27645
Sergey_Lavrov_0001.jpg,Sergey_Lavrov_0010.jpg,Y,0.45727
Sergey_Lavrov_0001.jpg,Sergey_Lavrov_0011.jpg,Y,0.35682
Sergey_Lavrov_0002.jpg,Sergey_Lavrov_0003.jpg,Y,0.50189
Sergey_Lavrov_0002.jpg,Sergey_Lavrov_0004.jpg,Y,0.49553
Sergey_Lavrov_0002.jpg,Sergey_Lavrov_0005.jpg,Y,0.46325
Sergey_Lavrov_0002.jpg,Sergey_Lavrov_0006.jpg,Y,0.64813
Sergey_Lavrov_0002.jpg,Sergey_Lavrov_0007.jpg,Y,0.51093
Sergey_Lavrov_0002.jpg,Sergey_Lavrov_0009.jpg,Y,0.49015
Sergey_Lavrov_0002.jpg,Sergey_Lavrov_0010.jpg,Y,0.63467
Sergey_Lavrov_0002.jpg,Sergey_Lavrov_0011.jpg,Y,0.52746
Sergey_Lavrov_0003.jpg,Sergey_Lavrov_0004.jpg,Y,0.31529
Sergey_Lavrov_0003.jpg,Sergey_Lavrov_0005.jpg,Y,0.34737
Sergey_Lavrov_0003.jpg,Sergey_Lavrov_0006.jpg,Y,0.50621
Sergey_Lavrov_0003.jpg,Sergey_Lavrov_0007.jpg,Y,0.3528
Sergey_Lavrov_0003.jpg,Sergey_Lavrov_0009.jpg,Y,0.48066
Sergey_Lavrov_0003.jpg,Sergey_Lavrov_0010.jpg,Y,0.53017
Sergey_Lavrov_0003.jpg,Sergey_Lavrov_0011.jpg,Y,0.33252
Sergey_Lavrov_0004.jpg,Sergey_Lavrov_0005.jpg,Y,0.24969
Sergey_Lavrov_0004.jpg,Sergey_Lavrov_0006.jpg,Y,0.63175
Sergey_Lavrov_0004.jpg,Sergey_Lavrov_0007.jpg,Y,0.31862
Sergey_Lavrov_0004.jpg,Sergey_Lavrov_0009.jpg,Y,0.37455
Sergey_Lavrov_0004.jpg,Sergey_Lavrov_0010.jpg,Y,0.49129
Sergey_Lavrov_0004.jpg,Sergey_Lavrov_0011.jpg,Y,0.48425
Sergey_Lavrov_0005.jpg,Sergey_Lavrov_0006.jpg,Y,0.57343
Sergey_Lavrov_0005.jpg,Sergey_Lavrov_0007.jpg,Y,0.23615
Sergey_Lavrov_0005.jpg,Sergey_Lavrov_0009.jpg,Y,0.30771
Sergey_Lavrov_0005.jpg,Sergey_Lavrov_0010.jpg,Y,0.43926
Sergey_Lavrov_0005.jpg,Sergey_Lavrov_0011.jpg,Y,0.35455
Sergey_Lavrov_0006.jpg,Sergey_Lavrov_0007.jpg,Y,0.56221
Sergey_Lavrov_0006.jpg,Sergey_Lavrov_0009.jpg,Y,0.5226
Sergey_Lavrov_0006.jpg,Sergey_Lavrov_0010.jpg,Y,0.47485
Sergey_Lavrov_0006.jpg,Sergey_Lavrov_0011.jpg,Y,0.29909
Sergey_Lavrov_0007.jpg,Sergey_Lavrov_0009.jpg,Y,0.33477
Sergey_Lavrov_0007.jpg,Sergey_Lavrov_0010.jpg,Y,0.42119
Sergey_Lavrov_0007.jpg,Sergey_Lavrov_0011.jpg,Y,0.40907
Sergey_Lavrov_0009.jpg,Sergey_Lavrov_0010.jpg,Y,0.42507
Sergey_Lavrov_0009.jpg,Sergey_Lavrov_0011.jpg,Y,0.36051
Sergey_Lavrov_0010.jpg,Sergey_Lavrov_0011.jpg,Y,0.47177
Nicanor_Duarte_Frutos_0001.jpg,Nicanor_Duarte_Frutos_0002.jpg,Y,0.65378
Nicanor_Duarte_Frutos_0001.jpg,Nicanor_Duarte_Frutos_0003.jpg,Y,0.36742
Nicanor_Duarte_Frutos_0001.jpg,Nicanor_Duarte_Frutos_0004.jpg,Y,0.4955
Nicanor_Duarte_Frutos_0001.jpg,Nicanor_Duarte_Frutos_0005.jpg,Y,0.45496
Nicanor_Duarte_Frutos_0001.jpg,Nicanor_Duarte_Frutos_0006.jpg,Y,0.46816
Nicanor_Duarte_Frutos_0001.jpg,Nicanor_Duarte_Frutos_0007.jpg,Y,0.41244
Nicanor_Duarte_Frutos_0001.jpg,Nicanor_Duarte_Frutos_0009.jpg,Y,0.4012
Nicanor_Duarte_Frutos_0001.jpg,Nicanor_Duarte_Frutos_0010.jpg,Y,0.56929
Nicanor_Duarte_Frutos_0001.jpg,Nicanor_Duarte_Frutos_0011.jpg,Y,0.41897
Nicanor_Duarte_Frutos_0002.jpg,Nicanor_Duarte_Frutos_0003.jpg,Y,0.50819
Nicanor_Duarte_Frutos_0002.jpg,Nicanor_Duarte_Frutos_0004.jpg,Y,0.56875
Nicanor_Duarte_Frutos_0002.jpg,Nicanor_Duarte_Frutos_0005.jpg,Y,0.68043
Nicanor_Duarte_Frutos_0002.jpg,Nicanor_Duarte_Frutos_0006.jpg,Y,0.64468
Nicanor_Duarte_Frutos_0002.jpg,Nicanor_Duarte_Frutos_0007.jpg,Y,0.51293
Nicanor_Duarte_Frutos_0002.jpg,Nicanor_Duarte_Frutos_0009.jpg,Y,0.60155
Nicanor_Duarte_Frutos_0002.jpg,Nicanor_Duarte_Frutos_0010.jpg,Y,0.58454
Nicanor_Duarte_Frutos_0002.jpg,Nicanor_Duarte_Frutos_0011.jpg,Y,0.60314
Nicanor_Duarte_Frutos_0003.jpg,Nicanor_Duarte_Frutos_0004.jpg,Y,0.3942
Nicanor_Duarte_Frutos_0003.jpg,Nicanor_Duarte_Frutos_0005.jpg,Y,0.55726
Nicanor_Duarte_Frutos_0003.jpg,Nicanor_Duarte_Frutos_0006.jpg,Y,0.44131
Nicanor_Duarte_Frutos_0003.jpg,Nicanor_Duarte_Frutos_0007.jpg,Y,0.41058
Nicanor_Duarte_Frutos_0003.jpg,Nicanor_Duarte_Frutos_0009.jpg,Y,0.44129
Nicanor_Duarte_Frutos_0003.jpg,Nicanor_Duarte_Frutos_0010.jpg,Y,0.56772
Nicanor_Duarte_Frutos_0003.jpg,Nicanor_Duarte_Frutos_0011.jpg,Y,0.41118
Nicanor_Duarte_Frutos_0004.jpg,Nicanor_Duarte_Frutos_0005.jpg,Y,0.51032
Nicanor_Duarte_Frutos_0004.jpg,Nicanor_Duarte_Frutos_0006.jpg,Y,0.53236
Nicanor_Duarte_Frutos_0004.jpg,Nicanor_Duarte_Frutos_0007.jpg,Y,0.44365
Nicanor_Duarte_Frutos_0004.jpg,Nicanor_Duarte_Frutos_0009.jpg,Y,0.56183
Nicanor_Duarte_Frutos_0004.jpg,Nicanor_Duarte_Frutos_0010.jpg,Y,0.6992
Nicanor_Duarte_Frutos_0004.jpg,Nicanor_Duarte_Frutos_0011.jpg,Y,0.57391
Nicanor_Duarte_Frutos_0005.jpg,Nicanor_Duarte_Frutos_0006.jpg,Y,0.43053
Nicanor_Duarte_Frutos_0005.jpg,Nicanor_Duarte_Frutos_0007.jpg,Y,0.50457
Nicanor_Duarte_Frutos_0005.jpg,Nicanor_Duarte_Frutos_0009.jpg,Y,0.42252
Nicanor_Duarte_Frutos_0005.jpg,Nicanor_Duarte_Frutos_0010.jpg,Y,0.51091
Nicanor_Duarte_Frutos_0005.jpg,Nicanor_Duarte_Frutos_0011.jpg,Y,0.39653
Nicanor_Duarte_Frutos_0006.jpg,Nicanor_Duarte_Frutos_0007.jpg,Y,0.29453
Nicanor_Duarte_Frutos_0006.jpg,Nicanor_Duarte_Frutos_0009.jpg,Y,0.33736
Nicanor_Duarte_Frutos_0006.jpg,Nicanor_Duarte_Frutos_0010.jpg,Y,0.57335
Nicanor_Duarte_Frutos_0006.jpg,Nicanor_Duarte_Frutos_0011.jpg,Y,0.29855
Nicanor_Duarte_Frutos_0007.jpg,Nicanor_Duarte_Frutos_0009.jpg,Y,0.38484
Nicanor_Duarte_Frutos_0007.jpg,Nicanor_Duarte_Frutos_0010.jpg,Y,0.62078
Nicanor_Duarte_Frutos_0007.jpg,Nicanor_Duarte_Frutos_0011.jpg,Y,0.36862
Nicanor_Duarte_Frutos_0009.jpg,Nicanor_Duarte_Frutos_0010.jpg,Y,0.53745
Nicanor_Duarte_Frutos_0009.jpg,Nicanor_Duarte_Frutos_0011.jpg,Y,0.26392
Nicanor_Duarte_Frutos_0010.jpg,Nicanor_Duarte_Frutos_0011.jpg,Y,0.47374
Julianne_Moore_0001.jpg,Julianne_Moore_0002.jpg,Y,0.88476
Julianne_Moore_0001.jpg,Julianne_Moore_0004.jpg,Y,0.79249
Julianne_Moore_0001.jpg,Julianne_Moore_0005.jpg,Y,0.90268
Julianne_Moore_0001.jpg,Julianne_Moore_0006.jpg,Y,1.01883
Julianne_Moore_0001.jpg,Julianne_Moore_0007.jpg,Y,0.88796
Julianne_Moore_0001.jpg,Julianne_Moore_0008.jpg,Y,0.08866
Julianne_Moore_0001.jpg,Julianne_Moore_0011.jpg,Y,0.94005
