file_x,file_y,label,distance
Mike_Weir_0010.jpg,Mike_Weir_0011.jpg,Y,0.60681
Paul_Burrell_0001.jpg,Paul_Burrell_0002.jpg,Y,0.1303
Paul_Burrell_0001.jpg,Paul_Burrell_0003.jpg,Y,0.22321
Paul_Burrell_0001.jpg,Paul_Burrell_0004.jpg,Y,0.09063
Paul_Burrell_0001.jpg,Paul_Burrell_0005.jpg,Y,0.11318
Paul_Burrell_0001.jpg,Paul_Burrell_0007.jpg,Y,0.23961
Paul_Burrell_0001.jpg,Paul_Burrell_0008.jpg,Y,0.19791
Paul_Burrell_0001.jpg,Paul_Burrell_0009.jpg,Y,0.36959
Paul_Burrell_0001.jpg,Paul_Burrell_0010.jpg,Y,0.15993
Paul_Burrell_0001.jpg,Paul_Burrell_0011.jpg,Y,0.40155
Paul_Burrell_0002.jpg,Paul_Burrell_0003.jpg,Y,0.20292
Paul_Burrell_0002.jpg,Paul_Burrell_0004.jpg,Y,0.15029
Paul_Burrell_0002.jpg,Paul_Burrell_0005.jpg,Y,0.21416
Paul_Burrell_0002.jpg,Paul_Burrell_0007.jpg,Y,0.14425
Paul_Burrell_0002.jpg,Paul_Burrell_0008.jpg,Y,0.10629
Paul_Burrell_0002.jpg,Paul_Burrell_0009.jpg,Y,0.27901
Paul_Burrell_0002.jpg,Paul_Burrell_0010.jpg,Y,0.12741
Paul_Burrell_0002.jpg,Paul_Burrell_0011.jpg,Y,0.33011
Paul_Burrell_0003.jpg,Paul_Burrell_0004.jpg,Y,0.17084
Paul_Burrell_0003.jpg,Paul_Burrell_0005.jpg,Y,0.31077
Paul_Burrell_0003.jpg,Paul_Burrell_0007.jpg,Y,0.20847
Paul_Burrell_0003.jpg,Paul_Burrell_0008.jpg,Y,0.23237
Paul_Burrell_0003.jpg,Paul_Burrell_0009.jpg,Y,0.29517
Paul_Burrell_0003.jpg,Paul_Burrell_0010.jpg,Y,0.18194
Paul_Burrell_0003.jpg,Paul_Burrell_0011.jpg,Y,0.32359
Paul_Burrell_0004.jpg,Paul_Burrell_0005.jpg,Y,0.18867
Paul_Burrell_0004.jpg,Paul_Burrell_0007.jpg,Y,0.24765
Paul_Burrell_0004.jpg,Paul_Burrell_0008.jpg,Y,0.18098
Paul_Burrell_0004.jpg,Paul_Burrell_0009.jpg,Y,0.3852
Paul_Burrell_0004.jpg,Paul_Burrell_0010.jpg,Y,0.11894
Paul_Burrell_0004.jpg,Paul_Burrell_0011.jpg,Y,0.33474
Paul_Burrell_0005.jpg,Paul_Burrell_0007.jpg,Y,0.33812
Paul_Burrell_0005.jpg,Paul_Burrell_0008.jpg,Y,0.29991
Paul_Burrell_0005.jpg,Paul_Burrell_0009.jpg,Y,0.42033
Paul_Burrell_0005.jpg,Paul_Burrell_0010.jpg,Y,0.26203
Paul_Burrell_0005.jpg,Paul_Burrell_0011.jpg,Y,0.44839
Paul_Burrell_0007.jpg,Paul_Burrell_0008.jpg,Y,0.1478
Paul_Burrell_0007.jpg,Paul_Burrell_0009.jpg,Y,0.17339
Paul_Burrell_0007.jpg,Paul_Burrell_0010.jpg,Y,0.18178
Paul_Burrell_0007.jpg,Paul_Burrell_0011.jpg,Y,0.37533
Paul_Burrell_0008.jpg,Paul_Burrell_0009.jpg,Y,0.23748
Paul_Burrell_0008.jpg,Paul_Burrell_0010.jpg,Y,0.0765
Paul_Burrell_0008.jpg,Paul_Burrell_0011.jpg,Y,0.32052
Paul_Burrell_0009.jpg,Paul_Burrell_0010.jpg,Y,0.35654
Paul_Burrell_0009.jpg,Paul_Burrell_0011.jpg,Y,0.22295
Paul_Burrell_0010.jpg,Paul_Burrell_0011.jpg,Y,0.40115
Ari_Fleischer_0001.jpg,Ari_Fleischer_0002.jpg,Y,0.31612
Ari_Fleischer_0001.jpg,Ari_Fleischer_0003.jpg,Y,0.25602
Ari_Fleischer_0001.jpg,Ari_Fleischer_0005.jpg,Y,0.39983
Ari_Fleischer_0001.jpg,Ari_Fleischer_0006.jpg,Y,0.39675
Ari_Fleischer_0001.jpg,Ari_Fleischer_0008.jpg,Y,0.28781
Ari_Fleischer_0001.jpg,Ari_Fleischer_0009.jpg,Y,0.20142
Ari_Fleischer_0001.jpg,Ari_Fleischer_0011.jpg,Y,0.3786
Ari_Fleischer_0001.jpg,Ari_Fleischer_0012.jpg,Y,0.23532
Ari_Fleischer_0001.jpg,Ari_Fleischer_0013.jpg,Y,0.34518
Ari_Fleischer_0002.jpg,Ari_Fleischer_0003.jpg,Y,0.10837
Ari_Fleischer_0002.jpg,Ari_Fleischer_0005.jpg,Y,0.33269
Ari_Fleischer_0002.jpg,Ari_Fleischer_0006.jpg,Y,0.14874
Ari_Fleischer_0002.jpg,Ari_Fleischer_0008.jpg,Y,0.07374
Ari_Fleischer_0002.jpg,Ari_Fleischer_0009.jpg,Y,0.12713
Ari_Fleischer_0002.jpg,Ari_Fleischer_0011.jpg,Y,0.1182
Ari_Fleischer_0002.jpg,Ari_Fleischer_0012.jpg,Y,0.28756
Ari_Fleischer_0002.jpg,Ari_Fleischer_0013.jpg,Y,0.23804
Ari_Fleischer_0003.jpg,Ari_Fleischer_0005.jpg,Y,0.28706
Ari_Fleischer_0003.jpg,Ari_Fleischer_0006.jpg,Y,0.20488
Ari_Fleischer_0003.jpg,Ari_Fleischer_0008.jpg,Y,0.09414
Ari_Fleischer_0003.jpg,Ari_Fleischer_0009.jpg,Y,0.09057
Ari_Fleischer_0003.jpg,Ari_Fleischer_0011.jpg,Y,0.20753
Ari_Fleischer_0003.jpg,Ari_Fleischer_0012.jpg,Y,0.23638
Ari_Fleischer_0003.jpg,Ari_Fleischer_0013.jpg,Y,0.19226
Ari_Fleischer_0005.jpg,Ari_Fleischer_0006.jpg,Y,0.33413
Ari_Fleischer_0005.jpg,Ari_Fleischer_0008.jpg,Y,0.30499
Ari_Fleischer_0005.jpg,Ari_Fleischer_0009.jpg,Y,0.34914
Ari_Fleischer_0005.jpg,Ari_Fleischer_0011.jpg,Y,0.32937
Ari_Fleischer_0005.jpg,Ari_Fleischer_0012.jpg,Y,0.21577
Ari_Fleischer_0005.jpg,Ari_Fleischer_0013.jpg,Y,0.27666
Ari_Fleischer_0006.jpg,Ari_Fleischer_0008.jpg,Y,0.17572
Ari_Fleischer_0006.jpg,Ari_Fleischer_0009.jpg,Y,0.18569
Ari_Fleischer_0006.jpg,Ari_Fleischer_0011.jpg,Y,0.03264
Ari_Fleischer_0006.jpg,Ari_Fleischer_0012.jpg,Y,0.28
Ari_Fleischer_0006.jpg,Ari_Fleischer_0013.jpg,Y,0.19054
Ari_Fleischer_0008.jpg,Ari_Fleischer_0009.jpg,Y,0.11452
Ari_Fleischer_0008.jpg,Ari_Fleischer_0011.jpg,Y,0.15227
Ari_Fleischer_0008.jpg,Ari_Fleischer_0012.jpg,Y,0.20463
Ari_Fleischer_0008.jpg,Ari_Fleischer_0013.jpg,Y,0.18723
Ari_Fleischer_0009.jpg,Ari_Fleischer_0011.jpg,Y,0.1689
Ari_Fleischer_0009.jpg,Ari_Fleischer_0012.jpg,Y,0.21172
Ari_Fleischer_0009.jpg,Ari_Fleischer_0013.jpg,Y,0.23446
Ari_Fleischer_0011.jpg,Ari_Fleischer_0012.jpg,Y,0.24847
Ari_Fleischer_0011.jpg,Ari_Fleischer_0013.jpg,Y,0.19623
Ari_Fleischer_0012.jpg,Ari_Fleischer_0013.jpg,Y,0.21379
John_Allen_Muhammad_0001.jpg,John_Allen_Muhammad_0002.jpg,Y,0.20328
John_Allen_Muhammad_0001.jpg,John_Allen_Muhammad_0004.jpg,Y,0.16583
John_Allen_Muhammad_0001.jpg,John_Allen_Muhammad_0005.jpg,Y,0.23065
John_Allen_Muhammad_0001.jpg,John_Allen_Muhammad_0006.jpg,Y,0.16719
John_Allen_Muhammad_0001.jpg,John_Allen_Muhammad_0007.jpg,Y,0.2183
John_Allen_Muhammad_0001.jpg,John_Allen_Muhammad_0008.jpg,Y,0.20006
John_Allen_Muhammad_0001.jpg,John_Allen_Muhammad_0009.jpg,Y,0.23475
John_Allen_Muhammad_0001.jpg,John_Allen_Muhammad_0010.jpg,Y,1.07646
John_Allen_Muhammad_0001.jpg,John_Allen_Muhammad_0011.jpg,Y,0.95261
John_Allen_Muhammad_0002.jpg,John_Allen_Muhammad_0004.jpg,Y,0.16686
John_Allen_Muhammad_0002.jpg,John_Allen_Muhammad_0005.jpg,Y,0.17737
John_Allen_Muhammad_0002.jpg,John_Allen_Muhammad_0006.jpg,Y,0.19133
John_Allen_Muhammad_0002.jpg,John_Allen_Muhammad_0007.jpg,Y,0.25561
John_Allen_Muhammad_0002.jpg,John_Allen_Muhammad_0008.jpg,Y,0.27939
John_Allen_Muhammad_0002.jpg,John_Allen_Muhammad_0009.jpg,Y,0.31713
John_Allen_Muhammad_0002.jpg,John_Allen_Muhammad_0010.jpg,Y,1.05991
John_Allen_Muhammad_0002.jpg,John_Allen_Muhammad_0011.jpg,Y,0.93013
John_Allen_Muhammad_0004.jpg,John_Allen_Muhammad_0005.jpg,Y,0.13638
John_Allen_Muhammad_0004.jpg,John_Allen_Muhammad_0006.jpg,Y,0.14948
John_Allen_Muhammad_0004.jpg,John_Allen_Muhammad_0007.jpg,Y,0.20545
John_Allen_Muhammad_0004.jpg,John_Allen_Muhammad_0008.jpg,Y,0.20945
John_Allen_Muhammad_0004.jpg,John_Allen_Muhammad_0009.jpg,Y,0.24293
John_Allen_Muhammad_0004.jpg,John_Allen_Muhammad_0010.jpg,Y,1.0535
John_Allen_Muhammad_0004.jpg,John_Allen_Muhammad_0011.jpg,Y,0.93193
John_Allen_Muhammad_0005.jpg,John_Allen_Muhammad_0006.jpg,Y,0.17046
John_Allen_Muhammad_0005.jpg,John_Allen_Muhammad_0007.jpg,Y,0.20544
John_Allen_Muhammad_0005.jpg,John_Allen_Muhammad_0008.jpg,Y,0.21682
John_Allen_Muhammad_0005.jpg,John_Allen_Muhammad_0009.jpg,Y,0.23422
John_Allen_Muhammad_0005.jpg,John_Allen_Muhammad_0010.jpg,Y,1.14116
John_Allen_Muhammad_0005.jpg,John_Allen_Muhammad_0011.jpg,Y,1.03889
John_Allen_Muhammad_0006.jpg,John_Allen_Muhammad_0007.jpg,Y,0.09651
John_Allen_Muhammad_0006.jpg,John_Allen_Muhammad_0008.jpg,Y,0.1314
John_Allen_Muhammad_0006.jpg,John_Allen_Muhammad_0009.jpg,Y,0.2112
John_Allen_Muhammad_0006.jpg,John_Allen_Muhammad_0010.jpg,Y,1.00562
John_Allen_Muhammad_0006.jpg,John_Allen_Muhammad_0011.jpg,Y,0.91188
John_Allen_Muhammad_0007.jpg,John_Allen_Muhammad_0008.jpg,Y,0.10728
John_Allen_Muhammad_0007.jpg,John_Allen_Muhammad_0009.jpg,Y,0.15309
John_Allen_Muhammad_0007.jpg,John_Allen_Muhammad_0010.jpg,Y,1.01552
John_Allen_Muhammad_0007.jpg,John_Allen_Muhammad_0011.jpg,Y,0.85458
John_Allen_Muhammad_0008.jpg,John_Allen_Muhammad_0009.jpg,Y,0.10598
John_Allen_Muhammad_0008.jpg,John_Allen_Muhammad_0010.jpg,Y,1.03032
John_Allen_Muhammad_0008.jpg,John_Allen_Muhammad_0011.jpg,Y,0.85992
John_Allen_Muhammad_0009.jpg,John_Allen_Muhammad_0010.jpg,Y,1.10206
John_Allen_Muhammad_0009.jpg,John_Allen_Muhammad_0011.jpg,Y,0.8697
John_Allen_Muhammad_0010.jpg,John_Allen_Muhammad_0011.jpg,Y,0.35222
Tiger_Woods_0002.jpg,Tiger_Woods_0003.jpg,Y,0.0924
Tiger_Woods_0002.jpg,Tiger_Woods_0006.jpg,Y,0.30979
Tiger_Woods_0002.jpg,Tiger_Woods_0007.jpg,Y,0.18851
Tiger_Woods_0002.jpg,Tiger_Woods_0009.jpg,Y,0.12933
Tiger_Woods_0002.jpg,Tiger_Woods_0010.jpg,Y,0.15581
Tiger_Woods_0002.jpg,Tiger_Woods_0011.jpg,Y,0.31274
Tiger_Woods_0002.jpg,Tiger_Woods_0016.jpg,Y,0.25303
Tiger_Woods_0002.jpg,Tiger_Woods_0019.jpg,Y,0.21934
Tiger_Woods_0002.jpg,Tiger_Woods_0022.jpg,Y,0.3425
Tiger_Woods_0003.jpg,Tiger_Woods_0006.jpg,Y,0.34313
Tiger_Woods_0003.jpg,Tiger_Woods_0007.jpg,Y,0.23744
Tiger_Woods_0003.jpg,Tiger_Woods_0009.jpg,Y,0.21945
Tiger_Woods_0003.jpg,Tiger_Woods_0010.jpg,Y,0.16084
Tiger_Woods_0003.jpg,Tiger_Woods_0011.jpg,Y,0.29478
Tiger_Woods_0003.jpg,Tiger_Woods_0016.jpg,Y,0.26333
Tiger_Woods_0003.jpg,Tiger_Woods_0019.jpg,Y,0.25649
Tiger_Woods_0003.jpg,Tiger_Woods_0022.jpg,Y,0.36431
Tiger_Woods_0006.jpg,Tiger_Woods_0007.jpg,Y,0.44376
Tiger_Woods_0006.jpg,Tiger_Woods_0009.jpg,Y,0.26082
Tiger_Woods_0006.jpg,Tiger_Woods_0010.jpg,Y,0.30504
Tiger_Woods_0006.jpg,Tiger_Woods_0011.jpg,Y,0.35077
Tiger_Woods_0006.jpg,Tiger_Woods_0016.jpg,Y,0.47212
Tiger_Woods_0006.jpg,Tiger_Woods_0019.jpg,Y,0.36501
Tiger_Woods_0006.jpg,Tiger_Woods_0022.jpg,Y,0.59707
Tiger_Woods_0007.jpg,Tiger_Woods_0009.jpg,Y,0.17695
Tiger_Woods_0007.jpg,Tiger_Woods_0010.jpg,Y,0.18791
Tiger_Woods_0007.jpg,Tiger_Woods_0011.jpg,Y,0.21883
Tiger_Woods_0007.jpg,Tiger_Woods_0016.jpg,Y,0.19163
Tiger_Woods_0007.jpg,Tiger_Woods_0019.jpg,Y,0.22284
Tiger_Woods_0007.jpg,Tiger_Woods_0022.jpg,Y,0.44542
Tiger_Woods_0009.jpg,Tiger_Woods_0010.jpg,Y,0.18073
Tiger_Woods_0009.jpg,Tiger_Woods_0011.jpg,Y,0.19995
Tiger_Woods_0009.jpg,Tiger_Woods_0016.jpg,Y,0.20905
Tiger_Woods_0009.jpg,Tiger_Woods_0019.jpg,Y,0.24474
Tiger_Woods_0009.jpg,Tiger_Woods_0022.jpg,Y,0.33996
Tiger_Woods_0010.jpg,Tiger_Woods_0011.jpg,Y,0.2144
Tiger_Woods_0010.jpg,Tiger_Woods_0016.jpg,Y,0.22723
Tiger_Woods_0010.jpg,Tiger_Woods_0019.jpg,Y,0.21145
Tiger_Woods_0010.jpg,Tiger_Woods_0022.jpg,Y,0.38771
Tiger_Woods_0011.jpg,Tiger_Woods_0016.jpg,Y,0.18722
Tiger_Woods_0011.jpg,Tiger_Woods_0019.jpg,Y,0.3052
Tiger_Woods_0011.jpg,Tiger_Woods_0022.jpg,Y,0.46211
Tiger_Woods_0016.jpg,Tiger_Woods_0019.jpg,Y,0.25843
Tiger_Woods_0016.jpg,Tiger_Woods_0022.jpg,Y,0.24996
Tiger_Woods_0019.jpg,Tiger_Woods_0022.jpg,Y,0.3823
Sergey_Lavrov_0001.jpg,Sergey_Lavrov_0002.jpg,Y,0.3612
Sergey_Lavrov_0001.jpg,Sergey_Lavrov_0003.jpg,Y,0.17811
Sergey_Lavrov_0001.jpg,Sergey_Lavrov_0004.jpg,Y,0.17797
Sergey_Lavrov_0001.jpg,Sergey_Lavrov_0005.jpg,Y,0.14558
Sergey_Lavrov_0001.jpg,Sergey_Lavrov_0006.jpg,Y,0.30088
Sergey_Lavrov_0001.jpg,Sergey_Lavrov_0007.jpg,Y,0.22746
Sergey_Lavrov_0001.jpg,Sergey_Lavrov_0009.jpg,Y,0.13026
Sergey_Lavrov_0001.jpg,Sergey_Lavrov_0010.jpg,Y,0.3399
Sergey_Lavrov_0001.jpg,Sergey_Lavrov_0011.jpg,Y,0.22212
Sergey_Lavrov_0002.jpg,Sergey_Lavrov_0003.jpg,Y,0.30373
Sergey_Lavrov_0002.jpg,Sergey_Lavrov_0004.jpg,Y,0.39514
Sergey_Lavrov_0002.jpg,Sergey_Lavrov_0005.jpg,Y,0.36158
Sergey_Lavrov_0002.jpg,Sergey_Lavrov_0006.jpg,Y,0.56525
Sergey_Lavrov_0002.jpg,Sergey_Lavrov_0007.jpg,Y,0.30802
Sergey_Lavrov_0002.jpg,Sergey_Lavrov_0009.jpg,Y,0.34353
Sergey_Lavrov_0002.jpg,Sergey_Lavrov_0010.jpg,Y,0.47298
Sergey_Lavrov_0002.jpg,Sergey_Lavrov_0011.jpg,Y,0.38617
Sergey_Lavrov_0003.jpg,Sergey_Lavrov_0004.jpg,Y,0.16578
Sergey_Lavrov_0003.jpg,Sergey_Lavrov_0005.jpg,Y,0.12855
Sergey_Lavrov_0003.jpg,Sergey_Lavrov_0006.jpg,Y,0.29505
Sergey_Lavrov_0003.jpg,Sergey_Lavrov_0007.jpg,Y,0.22211
Sergey_Lavrov_0003.jpg,Sergey_Lavrov_0009.jpg,Y,0.17737
Sergey_Lavrov_0003.jpg,Sergey_Lavrov_0010.jpg,Y,0.33562
Sergey_Lavrov_0003.jpg,Sergey_Lavrov_0011.jpg,Y,0.15845
Sergey_Lavrov_0004.jpg,Sergey_Lavrov_0005.jpg,Y,0.11187
Sergey_Lavrov_0004.jpg,Sergey_Lavrov_0006.jpg,Y,0.43401
Sergey_Lavrov_0004.jpg,Sergey_Lavrov_0007.jpg,Y,0.18577
Sergey_Lavrov_0004.jpg,Sergey_Lavrov_0009.jpg,Y,0.23515
Sergey_Lavrov_0004.jpg,Sergey_Lavrov_0010.jpg,Y,0.36607
Sergey_Lavrov_0004.jpg,Sergey_Lavrov_0011.jpg,Y,0.29691
Sergey_Lavrov_0005.jpg,Sergey_Lavrov_0006.jpg,Y,0.39163
Sergey_Lavrov_0005.jpg,Sergey_Lavrov_0007.jpg,Y,0.16284
Sergey_Lavrov_0005.jpg,Sergey_Lavrov_0009.jpg,Y,0.14146
Sergey_Lavrov_0005.jpg,Sergey_Lavrov_0010.jpg,Y,0.37232
Sergey_Lavrov_0005.jpg,Sergey_Lavrov_0011.jpg,Y,0.2197
Sergey_Lavrov_0006.jpg,Sergey_Lavrov_0007.jpg,Y,0.31441
Sergey_Lavrov_0006.jpg,Sergey_Lavrov_0009.jpg,Y,0.2743
Sergey_Lavrov_0006.jpg,Sergey_Lavrov_0010.jpg,Y,0.2917
Sergey_Lavrov_0006.jpg,Sergey_Lavrov_0011.jpg,Y,0.13945
Sergey_Lavrov_0007.jpg,Sergey_Lavrov_0009.jpg,Y,0.23497
Sergey_Lavrov_0007.jpg,Sergey_Lavrov_0010.jpg,Y,0.33499
Sergey_Lavrov_0007.jpg,Sergey_Lavrov_0011.jpg,Y,0.26485
Sergey_Lavrov_0009.jpg,Sergey_Lavrov_0010.jpg,Y,0.37769
Sergey_Lavrov_0009.jpg,Sergey_Lavrov_0011.jpg,Y,0.16012
Sergey_Lavrov_0010.jpg,Sergey_Lavrov_0011.jpg,Y,0.28961
Nicanor_Duarte_Frutos_0001.jpg,Nicanor_Duarte_Frutos_0002.jpg,Y,0.26599
Nicanor_Duarte_Frutos_0001.jpg,Nicanor_Duarte_Frutos_0003.jpg,Y,0.12702
Nicanor_Duarte_Frutos_0001.jpg,Nicanor_Duarte_Frutos_0004.jpg,Y,0.21029
Nicanor_Duarte_Frutos_0001.jpg,Nicanor_Duarte_Frutos_0005.jpg,Y,0.31659
Nicanor_Duarte_Frutos_0001.jpg,Nicanor_Duarte_Frutos_0006.jpg,Y,0.32732
Nicanor_Duarte_Frutos_0001.jpg,Nicanor_Duarte_Frutos_0007.jpg,Y,0.29126
Nicanor_Duarte_Frutos_0001.jpg,Nicanor_Duarte_Frutos_0009.jpg,Y,0.174
Nicanor_Duarte_Frutos_0001.jpg,Nicanor_Duarte_Frutos_0010.jpg,Y,0.19106
Nicanor_Duarte_Frutos_0001.jpg,Nicanor_Duarte_Frutos_0011.jpg,Y,0.15357
Nicanor_Duarte_Frutos_0002.jpg,Nicanor_Duarte_Frutos_0003.jpg,Y,0.27626
Nicanor_Duarte_Frutos_0002.jpg,Nicanor_Duarte_Frutos_0004.jpg,Y,0.35277
Nicanor_Duarte_Frutos_0002.jpg,Nicanor_Duarte_Frutos_0005.jpg,Y,0.28119
Nicanor_Duarte_Frutos_0002.jpg,Nicanor_Duarte_Frutos_0006.jpg,Y,0.38132
Nicanor_Duarte_Frutos_0002.jpg,Nicanor_Duarte_Frutos_0007.jpg,Y,0.4024
Nicanor_Duarte_Frutos_0002.jpg,Nicanor_Duarte_Frutos_0009.jpg,Y,0.31794
Nicanor_Duarte_Frutos_0002.jpg,Nicanor_Duarte_Frutos_0010.jpg,Y,0.2386
Nicanor_Duarte_Frutos_0002.jpg,Nicanor_Duarte_Frutos_0011.jpg,Y,0.20959
Nicanor_Duarte_Frutos_0003.jpg,Nicanor_Duarte_Frutos_0004.jpg,Y,0.15696
Nicanor_Duarte_Frutos_0003.jpg,Nicanor_Duarte_Frutos_0005.jpg,Y,0.27971
Nicanor_Duarte_Frutos_0003.jpg,Nicanor_Duarte_Frutos_0006.jpg,Y,0.31198
Nicanor_Duarte_Frutos_0003.jpg,Nicanor_Duarte_Frutos_0007.jpg,Y,0.2678
Nicanor_Duarte_Frutos_0003.jpg,Nicanor_Duarte_Frutos_0009.jpg,Y,0.14224
Nicanor_Duarte_Frutos_0003.jpg,Nicanor_Duarte_Frutos_0010.jpg,Y,0.25509
Nicanor_Duarte_Frutos_0003.jpg,Nicanor_Duarte_Frutos_0011.jpg,Y,0.20501
Nicanor_Duarte_Frutos_0004.jpg,Nicanor_Duarte_Frutos_0005.jpg,Y,0.33828
Nicanor_Duarte_Frutos_0004.jpg,Nicanor_Duarte_Frutos_0006.jpg,Y,0.39588
Nicanor_Duarte_Frutos_0004.jpg,Nicanor_Duarte_Frutos_0007.jpg,Y,0.33304
Nicanor_Duarte_Frutos_0004.jpg,Nicanor_Duarte_Frutos_0009.jpg,Y,0.18309
Nicanor_Duarte_Frutos_0004.jpg,Nicanor_Duarte_Frutos_0010.jpg,Y,0.30584
Nicanor_Duarte_Frutos_0004.jpg,Nicanor_Duarte_Frutos_0011.jpg,Y,0.2769
Nicanor_Duarte_Frutos_0005.jpg,Nicanor_Duarte_Frutos_0006.jpg,Y,0.2479
Nicanor_Duarte_Frutos_0005.jpg,Nicanor_Duarte_Frutos_0007.jpg,Y,0.26101
Nicanor_Duarte_Frutos_0005.jpg,Nicanor_Duarte_Frutos_0009.jpg,Y,0.29752
Nicanor_Duarte_Frutos_0005.jpg,Nicanor_Duarte_Frutos_0010.jpg,Y,0.32853
Nicanor_Duarte_Frutos_0005.jpg,Nicanor_Duarte_Frutos_0011.jpg,Y,0.26283
Nicanor_Duarte_Frutos_0006.jpg,Nicanor_Duarte_Frutos_0007.jpg,Y,0.16616
Nicanor_Duarte_Frutos_0006.jpg,Nicanor_Duarte_Frutos_0009.jpg,Y,0.34223
Nicanor_Duarte_Frutos_0006.jpg,Nicanor_Duarte_Frutos_0010.jpg,Y,0.47296
Nicanor_Duarte_Frutos_0006.jpg,Nicanor_Duarte_Frutos_0011.jpg,Y,0.29994
Nicanor_Duarte_Frutos_0007.jpg,Nicanor_Duarte_Frutos_0009.jpg,Y,0.31341
Nicanor_Duarte_Frutos_0007.jpg,Nicanor_Duarte_Frutos_0010.jpg,Y,0.42932
Nicanor_Duarte_Frutos_0007.jpg,Nicanor_Duarte_Frutos_0011.jpg,Y,0.22757
Nicanor_Duarte_Frutos_0009.jpg,Nicanor_Duarte_Frutos_0010.jpg,Y,0.19128
Nicanor_Duarte_Frutos_0009.jpg,Nicanor_Duarte_Frutos_0011.jpg,Y,0.178
Nicanor_Duarte_Frutos_0010.jpg,Nicanor_Duarte_Frutos_0011.jpg,Y,0.13891
Julianne_Moore_0001.jpg,Julianne_Moore_0002.jpg,Y,0.86525
Julianne_Moore_0001.jpg,Julianne_Moore_0004.jpg,Y,0.8744
Julianne_Moore_0001.jpg,Julianne_Moore_0005.jpg,Y,1.02268
Julianne_Moore_0001.jpg,Julianne_Moore_0006.jpg,Y,0.87673
Julianne_Moore_0001.jpg,Julianne_Moore_0007.jpg,Y,0.93162
Julianne_Moore_0001.jpg,Julianne_Moore_0008.jpg,Y,0.02591
Julianne_Moore_0001.jpg,Julianne_Moore_0011.jpg,Y,0.99138
